,Subject,pidn,age,Category,Condition,Run,Word,RT,Assoc Hit,Exemplar Specific Hit,WE.WC_ANG,WC.BC_ANG,WE_ANG,WC_ANG,BC_ANG,WE.WC_VTC,WC.BC_VTC,WE_VTC,WC_VTC,BC_VTC,Face_Uni_ANG,Place_Uni_ANG,Sel_Uni_ANG,Face_Uni_VTC,Place_Uni_VTC,Sel_Uni_VTC,ANG,VTC,HC,CADG_ant,CA3DG,CA1,Sub,CADG_post
0,am100,715,62,face,SHF,1,BOWL,2857.8634,1,1,-0.218905959,-0.013554005,-0.186483546,0.032422413,0.045976418,-0.218340846,0.022854971,-0.170340456,0.04800039,0.025145419,2.395304819,34.5323013,18.46380306,27.77590101,4.718765804,16.24733341,14.1922958,9.228787998,4.608560218,1.808117212,28.03785569,7.454786242,-7.701531726,9.420506093
1,am100,715,62,place,SHP,1,WHIP,2951.3789,1,1,-0.059948165,0.015262949,-0.065634241,-0.005686075,-0.020949024,-0.081116675,0.039438904,-0.045617569,0.035499106,-0.003939799,-1.48452393,7.309311736,2.912393903,21.11153141,37.19518654,29.15335897,-2.178448901,2.991515601,-11.72793457,-17.63914984,-25.74919515,-0.321691202,7.996967475,-6.58499204
2,am100,715,62,place,SHP,1,MUFFIN,2556.0678,1,0,0.067520746,0.008810099,0.072614301,0.005093555,-0.003716544,0.07113169,0.009276079,0.076538776,0.005407086,-0.003868993,13.63226784,17.87585593,15.75406189,26.29044689,67.13035569,46.71040129,-8.297499322,20.96502874,14.86943217,19.0875867,-1.677925555,30.30538286,10.11865173,6.080083744
3,am100,715,62,face,SHF,1,UMBRELLA,2839.1033,1,1,0.002745209,0.029600026,0.085121239,0.08237603,0.052776004,0.050404112,0.003567788,0.080002724,0.029598612,0.026030824,35.25598052,-42.45798491,-3.601002198,37.88501237,3.91899541,20.90200389,-5.908211511,9.611639207,-4.939188057,-7.019610604,0.88172119,-23.49265887,-5.553255459,16.89645113
4,am100,715,62,place,SHP,1,HONEY,2955.8356,1,0,0.069515489,0.046403455,0.17158848,0.102072991,0.055669535,0.113054947,0.030466975,0.145916088,0.032861141,0.002394166,8.393715391,7.431573095,7.912644243,42.26840334,81.74744076,62.00792205,-4.530420343,10.60314107,8.754181458,9.730248533,29.86455118,0.245636897,-3.595599502,6.58498769
5,am100,715,62,face,SHF,1,PURSE,2846.6773,1,1,-0.019007786,-0.044593979,0.027844287,0.046852072,0.091446052,-0.042332425,0.005434694,-0.011276383,0.031056042,0.025621348,42.33831385,4.387457445,23.36288565,41.51250717,-32.94052849,4.285989337,31.96603107,6.393735193,-5.932688685,-16.4205754,21.95857787,1.987775431,6.182285165,-10.53608684
6,am100,715,62,face,SHF,1,FORK,3251.3575,1,0,-0.051464059,-0.015505776,-0.028904979,0.022559081,0.038064857,0.010156177,0.00888458,0.031867862,0.021711684,0.012827104,-19.90226585,-30.4320977,-25.16718177,39.5702814,2.649774987,21.11002819,-38.70745468,-5.721890376,-2.429176512,-3.339200584,-10.69310324,-20.0054022,10.12297505,7.300160096
7,am100,715,62,place,SHP,1,SWORD,2290.0044,1,1,-0.148127765,0.019963384,-0.087871747,0.060256018,0.040292635,-0.029125469,0.037368741,0.027025115,0.056150583,0.018781842,31.92845714,86.0222808,58.97536897,40.46267684,84.8118427,62.63725977,35.06593496,34.87206398,3.186073287,3.378971166,-4.467214833,10.21439982,-0.648915754,11.24056562
8,am100,715,62,place,SHP,1,TROPHY,3947.4905,1,1,0.021113549,0.048775104,0.039343445,0.018229896,-0.030545209,0.09737315,0.033080935,0.132455629,0.035082479,0.002001544,1.272358963,32.18110802,16.72673349,2.584597937,22.75200864,12.66830329,6.820044613,12.8597942,13.7437197,14.9392751,18.66940455,-2.567035142,20.45395034,5.174619992
9,am100,715,62,place,SHP,1,TAXI,2267.7462,1,1,0.030281961,0.001362769,-0.002263085,-0.032545046,-0.033907814,-0.015642203,0.011654184,-0.000480344,0.01516186,0.003507676,37.68760566,-10.0824211,13.80259228,19.21569313,21.58824448,20.40196881,-0.912776541,21.39224365,17.76689242,22.0889859,25.66967318,11.19342903,1.456629386,18.31740794
10,am100,715,62,face,SHF,1,WINE,2006.6388,1,1,-0.073088648,-0.00407918,-0.054661618,0.01842703,0.02250621,0.022924037,0.030243349,0.035630462,0.012706425,-0.017536925,45.97090422,51.8470834,48.90899381,79.87836982,34.14361955,57.01099468,46.60442708,26.60221738,-0.468178951,-1.749534934,1.038953895,-10.09076818,-13.75196282,35.11455249
11,am100,715,62,place,SHP,1,WALLET,3286.2774,1,0,-0.004370764,0.047008378,0.027769253,0.032140017,-0.014868362,-0.086503863,0.030077302,-0.03258334,0.053920523,0.02384322,17.65472432,59.23194093,38.44333262,8.032581069,9.719964349,8.876272709,22.72195851,8.015844895,14.9824354,20.04423316,1.804878758,-5.001997192,13.87591442,23.5914734
12,am100,715,62,face,SHF,1,PENCIL,3011.0852,1,1,0.034578895,-0.002278358,0.071961862,0.037382967,0.039661325,0.11972805,4.00E-05,0.176377527,0.056649477,0.056609467,39.9858686,-0.579408712,19.70322995,77.44217548,-8.748454497,34.34686049,-12.99865452,27.55204103,7.701217541,2.704761032,19.36831127,9.194884775,17.02690274,3.616916237
13,am100,715,62,place,SHP,2,OVEN,3237.198,1,0,0.039389673,0.052868162,0.112484837,0.073095164,0.020227002,0.02478198,0.036303844,0.066344802,0.041562821,0.005258977,23.81235713,43.31251089,33.56243401,15.31716125,4.453917971,9.885539613,13.94289488,17.58471198,-2.930383601,-3.446990435,-13.27673423,-13.57893685,6.311464856,6.410096336
14,am100,715,62,place,SHP,2,PLATE,4062.4649,1,1,0.225238556,0.021439742,0.277099866,0.05186131,0.030421567,0.088205951,0.004179101,0.102033836,0.013827885,0.009648784,71.79260869,111.1196897,91.45614922,50.56813698,115.5513288,83.05973291,59.95140466,26.80445935,33.20649023,41.03581908,61.80043379,9.955812858,26.66635478,-10.47636693
15,am100,715,62,face,SHF,2,PAIL,2354.3961,1,1,0.06119782,0.060857628,0.04877471,-0.01242311,-0.073280738,0.074710318,0.045383442,0.097751598,0.02304128,-0.022342162,-8.895337972,-32.03095759,-20.46314778,-4.714906106,3.364889406,-0.67500835,-21.86374815,1.516659975,-0.430330757,-0.992870255,-26.7414422,-3.588329133,8.909483816,21.18009379
16,am100,715,62,face,SHF,2,DIAMOND,4641.9724,1,1,-0.090557387,0.012743633,-0.073813475,0.016743912,0.004000279,-0.079862392,0.018910118,-0.030322911,0.049539481,0.030629364,28.49745528,16.7024018,22.59992854,87.49716921,25.35813646,56.42765283,-12.05381228,19.30014913,16.92431342,17.57690227,29.60144678,11.98998876,14.37592671,7.079864657
17,am100,715,62,place,SHP,2,JACKET,4312.5383,1,0,-0.00767996,0.016303015,0.006680574,0.014360535,-0.00194248,-0.077737848,0.024550538,-0.06333848,0.014399368,-0.01015117,1.292772671,18.94815891,10.12046579,11.82140846,32.86274215,22.34207531,-9.922414491,-5.969762439,12.2405347,9.418201754,32.56426526,16.14932682,9.344589677,4.361157998
18,am100,715,62,face,SHF,2,BARREL,3267.0428,1,1,-0.032827449,0.04891189,-0.05530922,-0.022481771,-0.071393661,-0.158361329,0.047791155,-0.132255297,0.026106031,-0.021685124,33.03273085,15.94594922,24.48934004,44.73418616,40.26302561,42.49860588,19.37918999,20.11958342,3.374655999,3.171404391,20.85200398,7.840792582,-7.406826693,-2.501328138
19,am100,715,62,face,SHF,2,NEEDLE,2752.7494,1,1,0.056924304,0.039368487,0.101194294,0.04426999,0.004901503,0.083391397,0.014453706,0.12796565,0.044574253,0.030120547,28.38988206,-28.06939658,0.16024274,20.2429435,-10.7525766,4.74518345,8.184759895,8.050403854,14.42396899,28.4282716,7.209297585,-3.508160238,-1.225875284,-9.283136508
20,am100,715,62,face,SHF,2,COFFEE,2267.996,1,1,-0.197272843,-0.019269006,-0.177380569,0.019892274,0.03916128,0.046421824,0.006398662,0.071286557,0.024864733,0.01846607,6.456348217,-19.96655459,-6.755103185,47.41627804,-9.708249861,18.85401409,-26.73629491,9.360260731,-6.33779519,-5.985160501,-31.24714384,-18.03729504,24.09816468,-18.36117242
21,am100,715,62,place,SHP,2,PAINTBRUSH,2755.7343,1,1,0.175881407,-0.029822623,0.108338731,-0.067542676,-0.037720053,0.133346011,0.025746372,0.139895336,0.006549326,-0.019197046,-29.28105041,-76.34016939,-52.8106099,-25.26129192,-6.546306792,-15.90379936,-67.70527826,16.37360458,-13.64285401,-7.396412999,-36.45282601,-19.33577901,-21.59847485,-1.452474844
22,am100,715,62,face,SHF,2,WOLF,2069.9377,1,0,-0.161610879,0.051985326,-0.127967549,0.03364333,-0.018341996,0.041300609,0.04208464,0.04265963,0.00135902,-0.040725619,49.06842066,4.361240046,26.71483035,38.20934744,-35.71451012,1.247418662,25.20315125,-17.51174996,-10.86552486,-18.44783636,31.60894039,-5.676263875,-33.30447921,11.31208568
23,am100,715,62,face,SHF,2,NET,2570.4022,1,0,-0.011287217,0.003456903,0.015367763,0.02665498,0.023198077,0.00906398,0.019640431,0.033792598,0.024728618,0.005088187,33.04719479,35.73310702,34.39015091,56.41876954,31.82667799,44.12272377,22.55478415,23.02301385,-7.638701894,-10.18106996,-30.32841691,14.54059489,-3.384508436,5.758581791
24,am100,715,62,place,SHP,2,CROWN,3711.1251,1,0,-0.0853744,0.030460306,-0.009445796,0.075928605,0.045468298,0.181976045,-0.002782856,0.193186138,0.011210093,0.013992949,-13.61919028,-20.75399714,-17.18659371,31.95659248,45.35607329,38.65633289,-42.27717682,15.26079592,1.0622477,1.992618414,-30.37964129,-7.322988488,19.64276491,10.30123903
25,am100,715,62,face,SHF,2,QUILT,2697.977,1,0,0.197473861,-0.016337931,0.214255872,0.016782011,0.033119942,-0.057033927,-0.004563503,-0.011639097,0.045394831,0.049958334,48.53952541,1.400075401,24.96980041,36.54823031,12.48297719,24.51560375,13.88432652,3.011896279,9.461140212,7.744360409,31.14779436,20.95990511,2.700266774,-6.347549696
26,am100,715,62,place,SHP,3,PENNY,1971.917,1,1,-0.154238188,0.023571818,-0.107192052,0.047046136,0.023474318,0.030361712,0.00986644,0.044993882,0.01463217,0.00476573,5.849129043,34.6980127,20.27357087,17.36824208,17.87480879,17.62152544,17.80167983,11.12208198,-6.519524715,-5.894168175,-30.59639214,-8.319938638,-2.404571817,13.54507154
27,am100,715,62,face,SHF,3,PILLOW,3868.0783,1,0,-0.212856002,0.02463286,-0.174983071,0.037872931,0.01324007,-0.120829789,0.026205626,-0.06905282,0.051776969,0.025571343,-31.64661867,-26.32759392,-28.9871063,15.48992675,21.54000665,18.5149667,-38.71541044,0.688695412,-0.050748509,0.683669966,-13.20345529,0.663433111,13.28954561,-11.00206286
28,am100,715,62,face,SHF,3,PYTHON,1989.9257,1,1,-0.189713549,0.067017717,-0.148202437,0.041511111,-0.025506606,-0.041138082,0.031157029,0.007576055,0.048714137,0.017557108,50.14675671,13.82475169,31.9857542,42.10879825,-15.72259063,13.19310381,21.40878909,5.14852368,1.440990269,1.036855441,11.58835828,3.595878694,-6.877807013,3.337641577
29,am100,715,62,place,SHP,3,MUSTARD,3332.4731,1,1,0.222379332,0.009378669,0.241762895,0.019383563,0.010004894,0.211301867,0.030943101,0.236110753,0.024808886,-0.006134215,-25.50993233,20.89230426,-2.308814034,4.84781381,0.616290997,2.732052403,-0.989185594,15.04439572,-4.481228735,-7.786894226,-2.998506686,17.33867101,-11.27279784,2.848892897
30,am100,715,62,face,SHF,3,CANDLE,2781.3251,1,1,-0.104486633,0.023688729,-0.05610355,0.048383084,0.024694355,-0.050701499,0.02510773,-0.027023771,0.023677728,-0.001430003,13.22425842,9.361905022,11.29308172,10.64737559,50.9068557,30.77711565,3.21771695,11.64942222,-0.097107149,-1.229390066,2.682129539,5.795852159,-6.336685676,7.600252863
31,am100,715,62,place,SHP,3,TOILET,2341.4977,1,0,-0.064599346,0.084451149,0.02734856,0.091947907,0.007496758,0.088708777,0.045684028,0.1589763,0.070267524,0.024583496,-2.772039146,32.65942888,14.94369486,14.87219915,36.42898611,25.65059263,2.638854968,12.96888565,-2.276858958,-7.210556638,9.225107872,-6.947799311,-8.39456268,24.53174982
32,am100,715,62,face,SHF,3,BASKET,3379.7452,1,0,-0.087177978,0.001816482,-0.07553307,0.011644908,0.009828426,-0.085961497,0.02239398,-0.04751103,0.038450467,0.016056487,-10.32939177,-18.05365882,-14.1915253,20.70349793,7.955901839,14.32969988,-38.55060577,11.8342889,10.97992052,18.34870753,-2.556892403,-11.7758045,15.3930615,1.174611704
33,am100,715,62,face,SHF,3,TIRE,2861.5443,1,0,0.214009444,0.029050615,0.213583294,-0.00042615,-0.029476766,0.081354521,0.037160251,0.123290597,0.041936077,0.004775826,6.366048841,-43.80681868,-18.72038492,16.50366241,-43.70139207,-13.59886483,-31.83050466,2.460206818,8.674738174,14.80551818,-17.46776804,-6.129089378,15.94749837,8.502537702
34,am100,715,62,place,SHP,3,VIOLIN,2304.7065,1,1,-0.069784999,0.036177714,-0.009958804,0.059826195,0.023648481,-0.003187834,0.024256895,0.039988663,0.043176497,0.018919602,10.20158069,10.02632869,10.11395469,3.752896336,58.82771825,31.2903073,18.46155011,5.937359213,5.076105029,5.094749939,20.70673256,-12.78060608,9.629241163,-4.997805981
35,am100,715,62,place,SHP,3,OTTER,2224.3819,1,1,0.004644939,0.036529564,0.064181653,0.059536714,0.023007151,-0.064164033,0.011944554,-0.032231341,0.031932692,0.019988138,9.027300773,29.8954113,19.46135604,35.11081231,44.6610056,39.88590895,-0.10665026,14.77789969,2.949903417,5.61386461,9.758376894,13.38484072,-13.53850896,-1.427558316
36,am100,715,62,place,SHP,3,LION,3201.2966,1,0,0.038997375,0.038048588,0.050705574,0.011708199,-0.026340388,0.151717415,0.043990449,0.202170436,0.050453022,0.006462573,70.1537728,33.40113698,51.77745489,49.89221959,81.40193101,65.6470753,12.38629589,17.72084332,12.41169413,19.33481417,-1.373543788,13.27244478,5.799361333,2.200184973
37,am100,715,62,face,SHF,3,ROSE,1830.4263,1,1,0.072948542,0.007454034,0.119317879,0.046369336,0.038915302,0.043332298,0.011927014,0.073501995,0.030169697,0.018242683,80.350452,-2.300382662,39.02503467,88.55672266,-39.48391899,24.53640184,23.24851029,18.58371698,11.0349094,8.013527871,-3.998616949,31.21645091,13.28991971,22.98954414
38,am100,715,62,face,SHF,3,CRAB,2222.5495,1,1,-0.109045284,0.039639233,-0.062778168,0.046267117,0.006627884,0.141689294,-0.01256268,0.155693922,0.014004628,0.026567308,-7.487964795,13.33240721,2.922221206,31.85553358,-50.03809213,-9.091279273,-7.28964075,11.6401359,-8.738503277,-11.16195366,-17.77348051,-19.83819712,13.97903442,-12.67552741
39,am100,715,62,face,SHF,4,MOTH,1738.4031,1,0,-0.11194498,-0.053489833,-0.092243903,0.019701077,0.07319091,0.065908078,-0.020163785,0.096084915,0.030176837,0.050340621,13.24607934,-61.87260637,-24.31326352,40.67513765,-35.62380832,2.525664665,-35.25372872,8.724837605,3.804805565,7.894874213,-2.505185962,-14.34167981,4.639647371,4.56363669
40,am100,715,62,face,SHF,4,FAN,3142.2421,1,0,-0.164410271,0.030134244,-0.149709852,0.014700419,-0.015433825,0.057048162,0.026439984,0.081936807,0.024888646,-0.001551338,-5.264656966,-30.56272127,-17.91368912,33.79816349,-2.79223914,15.50296218,-8.805330319,4.949471375,18.83705106,18.20211735,15.63699519,16.45161539,14.63022845,35.08470107
41,am100,715,62,face,SHF,4,CORN,2230.2267,1,1,-0.13187517,0.020827793,-0.144535353,-0.012660183,-0.033487976,-0.16024289,0.030922162,-0.124672602,0.035570287,0.004648126,20.69957114,-63.02210127,-21.16126507,78.80676208,-7.082491246,35.86213542,-18.32516516,5.486629719,-15.58252209,-20.54050936,-6.542940815,-14.65638811,-17.13967765,1.712235818
42,am100,715,62,place,SHP,4,BUTTER,3348.7083,1,0,0.048631541,0.041145446,0.135058678,0.086427138,0.045281691,0.050119798,0.023215609,0.104277723,0.054157925,0.030942316,-13.25432509,-37.4916657,-25.37299539,8.544071952,23.34499943,15.94453569,-51.17457982,6.87334393,10.05869088,16.17782412,2.837911003,7.485315015,2.605632436,0.802651212
43,am100,715,62,face,SHF,4,GOAT,1785.3001,1,0,0.183504841,-0.013652906,0.267499314,0.083994473,0.097647379,0.173183603,0.010632796,0.235376908,0.062193305,0.051560509,-0.109176906,27.65997578,13.77539944,67.50303111,41.3792219,54.44112651,10.25282113,16.71397558,16.48257281,8.621511809,34.76684922,16.87054463,25.0271172,22.01859552
44,am100,715,62,place,SHP,4,KITTEN,2130.2045,1,1,0.046052431,-0.00020516,0.058769465,0.012717033,0.012922194,-0.012047029,-0.002554683,0.023509458,0.035556487,0.03811117,57.49174309,29.57353788,43.53264049,14.84034878,0.31376431,7.577056546,41.2475122,4.597954966,13.4961622,10.33953439,22.16167857,17.98053524,11.95604453,18.45672152
45,am100,715,62,face,SHF,4,STOOL,2434.5692,1,1,0.079217284,0.006339614,0.067717278,-0.011500006,-0.01783962,0.106486758,0.024723596,0.109543587,0.003056829,-0.021666767,41.74729508,-64.71451388,-11.4836094,70.1824407,-49.41150782,10.38546644,-33.27086574,9.620848753,0.775831557,-6.494431965,32.88384478,12.00096997,0.47043118,-8.361415692
46,am100,715,62,place,SHP,4,DOLLAR,2728.9275,1,1,0.306821817,0.019851077,0.285648187,-0.021173631,-0.041024707,-0.020012595,0.018915381,-0.063593395,-0.043580799,-0.062496181,47.21489837,80.7579011,63.98639973,18.48164141,89.97994106,54.23079123,33.4650753,36.02903897,12.21536525,14.70268372,6.850025085,6.170661659,-1.461499412,33.40139775
47,am100,715,62,face,SHF,4,NEST,2072.7041,1,0,0.324013693,0.002313496,0.290936441,-0.033077252,-0.035390748,0.108271061,0.011445613,0.106083535,-0.002187525,-0.013633138,-7.077265895,-84.41832029,-45.74779309,24.97437581,-17.06206549,3.956155164,-61.94678009,-1.891703935,-5.523687246,-10.36378764,-0.595554244,-0.376719851,0.706116499,-0.62595971
48,am100,715,62,face,SHF,4,DEER,1970.1897,1,0,0.083598565,0.005724019,0.09909865,0.015500085,0.009776066,0.037734495,0.031291676,0.099633332,0.061898837,0.030607162,-52.39124321,-71.65139348,-62.02131834,28.25327922,49.9716429,39.11246106,-60.28112711,5.424073233,-13.41111562,-19.85994604,-20.54172042,-26.04439418,23.28242824,-19.95185106
49,am100,715,62,face,MF,1,MAGNET,2008.1397,0,0,-0.008467994,0.020309253,0.039057271,0.047525265,0.027216012,0.046672428,0.009415453,0.00838174,-0.038290688,-0.047706141,-14.97543751,11.75308106,-1.611178225,0.674797503,38.23833473,19.45656612,4.44457348,9.812875131,5.156677888,1.952775636,17.72652179,18.45043553,14.78697377,-20.62125374
50,am100,715,62,place,SMP,1,STAR,3783.1591,0,0,0.109011282,-0.031379271,0.083443697,-0.025567584,0.005811686,0.008481462,0.017053069,0.047366759,0.038885296,0.021832227,20.48142128,2.354003565,11.41771242,36.31476263,15.24365418,25.7792084,10.21225962,10.34195672,-2.220437989,-3.720367502,-10.28058822,-16.30839649,17.23203508,-4.131194203
51,am100,715,62,place,IP,1,SPONGE,3663.7121,0,1,0.114332994,0.006749426,0.091574895,-0.022758099,-0.029507525,-0.042682937,0.021239553,-0.031658863,0.011024074,-0.010215479,-36.89573496,-27.83810335,-32.36691915,5.449713898,-44.73149085,-19.64088848,-21.88822854,-8.236037458,-12.14712544,-14.66792887,-11.24489577,8.332284765,-8.319232579,-24.60414625
52,am100,715,62,face,SMF,1,CAKE,3635.3807,0,0,-0.036293666,0.012905101,-0.035785995,0.000507672,-0.01239743,-0.036499094,-0.019800806,-6.38E-05,0.036435304,0.05623611,-26.25169367,-43.58210314,-34.91689841,19.47020993,-20.6542868,-0.592038435,-29.00369521,-2.597431786,-9.931628981,-18.07755899,5.578538145,-8.603676716,11.06847691,-20.99415844
53,am100,715,62,face,IF,1,BOOT,3655.2742,0,0,-0.124210051,-0.045357442,-0.152186221,-0.02797617,0.017381271,0.023431275,-0.018796242,0.034053243,0.010621969,0.029418211,-2.804257223,29.47557178,13.33565728,38.00880084,43.71351167,40.86115625,24.48066232,29.22607769,-4.36670278,-9.315341418,12.43365847,-3.600249238,-3.134112537,-0.782928435
54,am100,715,62,place,SMP,1,TRAY,3502.6423,0,0,0.044727977,-0.050194943,0.065183918,0.020455941,0.070650884,0.027688341,-0.011927698,0.042325748,0.014637406,0.026565104,60.87702277,84.55614795,72.71658536,64.86038483,145.5556005,105.2079926,56.18019469,43.35031648,15.31475785,16.53150239,5.165449459,2.362325582,13.29621459,35.88797716
55,am100,715,62,face,MF,1,LAMP,3372.9515,0,0,0.01863524,-0.001788036,0.012127002,-0.006508237,-0.004720201,-0.164092467,0.047916176,-0.123855209,0.040237258,-0.007678918,-14.49889331,-39.14750952,-26.82320142,5.778441225,-33.90731551,-14.06443714,-18.67332114,-0.434175074,-0.385586286,-1.712074592,-12.42348047,-3.076649994,6.501447645,11.97665619
56,am100,715,62,place,MP,1,ROCKET,3735.5336,0,0,0.053818486,0.023824196,0.091015316,0.03719683,0.013372635,-0.041476882,-0.015478323,-0.017457061,0.024019822,0.039498145,-30.24381516,-47.33678376,-38.79029946,-16.54573031,-55.57991982,-36.06282507,-32.01230509,-11.43132769,-13.67967888,-20.7543733,-28.44006173,-5.469986272,16.74402296,-16.27003297
57,am100,715,62,place,SMP,2,ENVELOPE,3499.8182,0,0,0.137851737,0.066509551,0.163980324,0.026128588,-0.040380963,0.162194462,0.032536693,0.199646774,0.037452312,0.00491562,-5.838339006,-45.04863363,-25.44348632,12.52988617,5.366298503,8.948092337,-45.05430563,14.95658183,2.54888762,-0.52088302,-14.60947,1.054325741,21.73434429,8.852683958
58,am100,715,62,face,MF,2,TOWEL,3036.3294,0,0,-0.095789907,0.02282449,-0.078333928,0.017455979,-0.005368511,0.031812255,-0.008485605,0.040912086,0.009099831,0.017585436,-68.72563251,-54.65933733,-61.69248492,-23.29324236,20.24975496,-1.521743699,-54.04161789,-0.388018894,-19.90709501,-21.79985358,-23.45612602,-33.99543265,-6.409732748,-15.25848171
59,am100,715,62,place,IP,2,SCISSORS,3603.645,0,0,-0.186003971,0.06613634,-0.167655688,0.018348283,-0.047788057,0.100775038,-0.005473613,0.106632137,0.005857099,0.011330712,53.26389534,48.81741102,51.04065318,35.32546776,36.90912075,36.11729425,52.99262668,35.67172789,10.35394667,8.11063548,-3.820362562,34.24896474,15.46796611,9.106528587
60,am100,715,62,face,MF,2,ROPE,3650.5746,0,0,-0.00508585,-0.006191844,-0.006431317,-0.001345466,0.004846377,0.058645065,-0.001401566,0.070719973,0.012074908,0.013476474,-54.59378458,-39.20783857,-46.90081157,-26.74205966,-29.10099082,-27.92152524,-18.2166664,-7.920804644,-25.7089855,-27.45965814,-28.46920823,-14.46831101,-23.85853705,-26.32743198
61,am100,715,62,place,IP,2,SOCK,3315.0686,0,0,-0.172342124,-0.009977168,-0.196339431,-0.023997307,-0.014020139,-0.051991027,-0.012252053,-0.05885297,-0.006861943,0.00539011,-36.28402417,-8.775829687,-22.52992693,-20.84585193,-26.81119188,-23.82852191,-9.127292116,-2.054910032,-4.613334684,-9.583942618,-3.832689899,0.889245367,3.468639313,2.517686552
62,am100,715,62,place,SMP,2,MUG,3211.4796,0,1,-0.079490746,0.004689682,-0.053487863,0.026002883,0.021313201,-0.033115758,-0.002381319,0.000518126,0.033633884,0.036015202,24.08814315,-16.06295202,4.012595564,21.57895253,4.652035695,13.11549411,-25.45485632,4.065991941,-5.211214286,-7.35557747,5.35122483,-26.00071662,5.472021179,-5.286910776
63,am100,715,62,place,MP,2,LIME,1851.5306,0,0,0.059583332,0.020202518,0.059918051,0.000334719,-0.019867799,-0.091891193,0.030703372,-0.062120582,0.029770612,-0.00093276,16.72287729,59.08365822,37.90326775,-15.52301471,-29.5106279,-22.51682131,56.63026643,5.766455543,-2.263271769,-6.806280731,-14.00551913,9.573123865,7.410031018,9.1239205
64,am100,715,62,place,IP,2,MILK,3470.6967,0,0,0.032622086,0.003938152,0.015501086,-0.017121,-0.021059152,-0.04900921,0.038487822,-0.004146259,0.044862951,0.00637513,16.30096768,35.04459369,25.67278069,34.22960368,52.59394457,43.41177413,9.612237843,13.31442008,8.630112187,7.56287362,7.675034899,19.01455122,8.214995035,6.757873545
65,am100,715,62,face,IF,2,BANANA,3988.6609,0,0,0.144578458,-0.001049585,0.139542086,-0.005036372,-0.003986787,-0.172742013,-0.021543824,-0.118524654,0.054217359,0.075761183,11.82377332,38.27693061,25.05035197,29.1986621,56.00370988,42.60118599,29.49012265,12.43947245,-18.3537591,-25.00230517,7.9168461,-54.53819119,-11.23848526,6.559890245
66,am100,715,62,place,IP,3,FENCE,3582.4107,0,0,0.126378485,0.007805925,0.140407195,0.01402871,0.006222785,0.102041956,0.01669897,0.132001997,0.029960042,0.013261072,4.213606137,-11.12631326,-3.456353559,51.17290249,31.47551125,41.32420687,-6.534870769,15.52601001,-4.892251287,-2.106356193,-12.46666836,3.029362869,-17.91835565,3.687218702
67,am100,715,62,face,IF,3,LOCKER,3145.9219,0,0,-0.061917025,0.06728885,-0.027077091,0.034839934,-0.032448915,-0.253413874,0.035231765,-0.205599181,0.047814693,0.012582928,-9.472324637,-43.65017778,-26.56125121,32.58387037,-37.83129102,-2.623710326,-15.33888111,15.13176712,24.9303383,30.03792626,-5.146384062,40.98418396,33.53299687,4.879673755
68,am100,715,62,place,IP,3,CANNON,2566.8404,0,0,-0.115959874,0.085726648,-0.094059472,0.021900401,-0.063826246,0.101680308,0.01348725,0.1338408,0.032160492,0.018673242,-36.8319424,-37.45598235,-37.14396238,20.92872376,40.12880448,30.52876412,-19.51414536,8.288885668,-6.667535999,-5.698286278,-20.04179446,-2.075177564,1.048708082,-12.81143553
69,am100,715,62,face,MF,3,HOOK,3443.2994,0,0,-0.013217578,0.041415308,0.045642761,0.058860338,0.01744503,-0.080360449,0.013990609,-0.034042417,0.046318033,0.032327423,1.596090555,-12.27334294,-5.338626195,9.395766317,-6.293451341,1.551157488,2.038389802,8.975288759,-6.038365555,-13.69540897,-0.94403092,-13.18540421,8.009008858,11.75770621
70,am100,715,62,place,MP,3,CRADLE,3386.0134,0,0,0.001526725,-0.033524631,-0.014618679,-0.016145404,0.017379226,-0.057692772,-0.027986113,-0.094872652,-0.037179879,-0.009193766,18.43985664,-46.69601275,-14.12807805,64.99295039,-31.54667809,16.72313615,-17.04724602,12.29086685,4.648197717,7.321921875,4.450119284,13.80454044,-5.203912642,-1.272402255
71,am100,715,62,face,IF,3,ORANGE,3028.0294,0,0,0.12686586,-0.070078728,0.097201992,-0.029663868,0.040414859,0.068989171,-0.030735039,0.105418485,0.036429314,0.067164353,-6.163427648,-62.82431126,-34.49386945,46.75501664,-71.89613086,-12.57055711,-22.42293621,-10.27817219,-8.323163348,-4.801066093,-12.61382995,-11.20581661,-9.973022732,-16.58611819
72,am100,715,62,place,IP,3,GUITAR,2531.5438,0,0,0.106950827,0.02248357,0.08600657,-0.020944257,-0.043427827,0.143261481,0.004508216,0.16414607,0.020884589,0.016376373,21.54672289,21.91037508,21.72854898,30.39756671,48.07702426,39.23729549,14.9424982,29.17655763,17.0805916,20.21096817,-14.11666323,30.17447818,21.75970597,17.97558986
73,am100,715,62,place,IP,3,TIGER,3995.859,0,1,0.058439586,0.018650885,0.008099679,-0.050339907,-0.068990792,-0.125180577,0.023062631,-0.121428305,0.003752273,-0.019310358,19.78049531,66.29974656,43.04012093,25.83917703,21.88227747,23.86072725,35.27894568,14.69392401,7.784317762,7.860941462,16.75676634,4.672876838,3.512156863,6.588813999
